Customer_ID,Customer_Name,Metadata_SAL_ID,Amount,Currency,Date
PAY0345,Casey Brown,SAL0446,€405.39,EUR,"August 31, 2033"
PAY0283,Taylor Davis,SAL0578,"€1,808.29",EUR,2033-09-01
PAY0073,Alex Smith,SAL0941,"€308,26",EUR,"September 02, 2033"
PAY0835,Jordan Thomas,SAL0063,"€244,76",EUR,03/09/2033
PAY0885,Robin Smith,SAL0828,"€1.891,10",EUR,2033-09-04
PAY0643,Casey Johnson,SAL0232,"€1.713,44",EUR,2033-09-05
PAY0935,Morgan Thomas,SAL0927,"$1,816.13",USD,06/09/2033
PAY0905,Riley Thomas,,"$924,71",USD,"September 07, 2033"
PAY0787,Quinn Brown,SAL0332,"€358,76",EUR,2033-09-08
PAY0936,Riley Anderson,,$169.11,USD,2033-09-09
PAY0004,Morgan Anderson,SAL0519,"€1.397,61",EUR,10/09/2033
PAY0864,Casey Smith,SAL0117,"$578,27",USD,"September 11, 2033"
PAY0459,Quinn Jackson,SAL0504,$634.05,USD,12/09/2033
PAY0123,Morgan Johnson,SAL0596,"€1,838.78",EUR,13/09/2033
PAY0363,Taylor Wilson,SAL0874,"$1.230,66",USD,"September 14, 2033"
PAY0939,Taylor Anderson,SAL0912,"$1,726.94",USD,"September 15, 2033"
PAY0531,Taylor Taylor,SAL0208,€510.72,EUR,"September 16, 2033"
PAY0259,Riley Wilson,SAL0578,"$1,415.80",USD,"September 17, 2033"
PAY0705,Jamie Wilson,SAL0779,"€1,939.80",EUR,18/09/2033
PAY0692,Riley Moore,SAL0202,€130.82,EUR,"September 19, 2033"
PAY0273,Morgan Moore,SAL0733,"$1,925.20",USD,"September 20, 2033"
PAY0433,Taylor Thomas,SAL0393,"€1.973,05",EUR,21/09/2033
PAY0529,Morgan Smith,SAL0482,"$1.254,15",USD,22/09/2033
PAY0836,Avery Moore,SAL0197,"€1,108.66",EUR,23/09/2033
PAY0707,Morgan Brown,SAL0186,"€1,772.67",EUR,24/09/2033
PAY0587,Morgan Johnson,SAL0679,"$1,078.22",USD,"September 25, 2033"
PAY0153,Avery Brown,SAL0753,"€1,946.69",EUR,"September 26, 2033"
PAY0524,Casey Wilson,,€981.76,EUR,2033-09-27
PAY0580,Taylor Johnson,,"€1.040,43",EUR,"September 28, 2033"
PAY0807,Jordan Taylor,,"€1.568,89",EUR,2033-09-29
PAY0645,Casey Johnson,SAL0783,"€1,571.27",EUR,2033-09-30
PAY0881,Jordan Taylor,SAL0913,"$1,191.92",USD,2033-10-01
PAY0205,Robin Thomas,SAL0223,"$1,745.67",USD,"October 02, 2033"
PAY0205,Robin Thomas,SAL0223,"€737,70",EUR,03/10/2033
PAY0749,Jordan Brown,SAL0494,"€385,60",EUR,04/10/2033
PAY0924,Taylor Smith,SAL0050,"$401,55",USD,2033-10-05
PAY0841,Casey Smith,,"€366,92",EUR,"October 06, 2033"
PAY0071,Robin Smith,SAL0919,$391.26,USD,"October 07, 2033"
PAY0143,Jordan Jackson,SAL0789,"€1.327,49",EUR,"October 08, 2033"
PAY0395,Quinn Smith,SAL0025,"€127,53",EUR,09/10/2033
PAY0603,Casey Anderson,SAL0245,"€1,670.54",EUR,2033-10-10
PAY0917,Morgan Moore,SAL0911,"€1.182,39",EUR,2033-10-11
PAY0314,Morgan Anderson,SAL0921,"$1.680,11",USD,2033-10-12
PAY0668,Alex Wilson,SAL0116,$196.00,USD,2033-10-13
PAY0961,Casey Taylor,SAL0798,"$1.537,88",USD,14/10/2033
PAY0105,Jamie Moore,SAL0404,$954.18,USD,2033-10-15
PAY0677,Jamie Davis,SAL0243,"$1.711,75",USD,2033-10-16
PAY0523,Morgan Johnson,SAL0752,"€1.081,31",EUR,2033-10-17
PAY0910,Quinn Davis,SAL0521,"€829,95",EUR,"October 18, 2033"
PAY0226,Casey Brown,SAL0014,"$865,07",USD,19/10/2033
PAY0566,Taylor Johnson,SAL0550,"€303,11",EUR,"October 20, 2033"
PAY0821,Morgan Brown,SAL0853,"$1.881,82",USD,21/10/2033
PAY0971,Casey Johnson,SAL0509,"$952,91",USD,2033-10-22
PAY0699,Morgan Anderson,SAL0447,"$1,661.02",USD,"October 23, 2033"
PAY0683,Robin Anderson,SAL0391,$450.89,USD,2033-10-24
PAY0975,Riley Jackson,,"€1.303,68",EUR,2033-10-25
PAY0810,Jamie Wilson,SAL0655,$898.78,USD,"October 26, 2033"
PAY0442,Taylor Johnson,SAL0359,€808.72,EUR,27/10/2033
PAY0042,Riley Brown,SAL0056,"$1.835,02",USD,28/10/2033
PAY0484,Alex Jackson,SAL0838,"€1,334.06",EUR,29/10/2033
PAY0364,Robin Taylor,SAL0416,"$869,44",USD,"October 30, 2033"
PAY0812,Casey Wilson,,"€1.590,58",EUR,2033-10-31
PAY0402,Taylor Jackson,SAL0342,€591.01,EUR,01/11/2033
PAY0718,Jordan Jackson,SAL0609,"$1,723.78",USD,02/11/2033
PAY0058,Casey Jackson,SAL0994,"€1,996.11",EUR,"November 03, 2033"
PAY0317,Robin Brown,SAL0851,"$386,25",USD,2033-11-04
PAY0622,Robin Jackson,SAL0485,"€1.142,71",EUR,05/11/2033
PAY0251,Jamie Moore,SAL0374,"$1.548,74",USD,06/11/2033
PAY0185,Morgan Johnson,,"$1,572.76",USD,07/11/2033
PAY0544,Casey Johnson,SAL0985,"$548,28",USD,08/11/2033
PAY0323,Avery Jackson,SAL0923,"$1.095,33",USD,2033-11-09
PAY0526,Riley Jackson,,"$1.140,85",USD,10/11/2033
PAY0264,Quinn Davis,SAL0844,€435.83,EUR,11/11/2033
PAY0343,Alex Johnson,SAL0721,"$1,323.03",USD,2033-11-12
PAY0335,Riley Taylor,SAL0083,"€1.755,07",EUR,13/11/2033
PAY0764,Casey Davis,SAL0684,"€228,17",EUR,"November 14, 2033"
PAY0777,Robin Wilson,SAL0974,$81.21,USD,2033-11-15
PAY0314,Morgan Anderson,SAL0921,"€1,090.58",EUR,2033-11-16
PAY0989,Morgan Smith,SAL0651,"€1,003.02",EUR,17/11/2033
PAY0735,Jordan Smith,SAL0240,"€938,44",EUR,18/11/2033
PAY0730,Quinn Taylor,SAL0235,"€822,55",EUR,19/11/2033
PAY0286,Jordan Davis,SAL0846,"€1,321.06",EUR,20/11/2033
PAY0926,Robin Jackson,SAL0511,"€857,48",EUR,21/11/2033
PAY0906,Riley Anderson,SAL0020,"$505,99",USD,22/11/2033
PAY0024,Avery Taylor,SAL0598,"€1,403.31",EUR,"November 23, 2033"
PAY0054,Morgan Jackson,SAL0015,"$1.163,94",USD,24/11/2033
PAY0457,Alex Brown,SAL0576,"$1.406,77",USD,"November 25, 2033"
PAY0328,Riley Moore,SAL0769,€702.32,EUR,"November 26, 2033"
PAY0258,Jordan Smith,SAL0095,"$89,85",USD,27/11/2033
PAY0838,Casey Davis,SAL0352,"$708,05",USD,2033-11-28
PAY0395,Quinn Smith,,€570.67,EUR,2033-11-29
PAY0509,Robin Thomas,SAL0500,€102.75,EUR,"November 30, 2033"
PAY0509,Robin Thomas,SAL0500,"€93,39",EUR,2033-12-01
PAY0028,Jordan Smith,SAL0115,"$1,869.38",USD,02/12/2033
PAY0023,Quinn Smith,SAL0638,"€1,781.31",EUR,"December 03, 2033"
PAY0604,Morgan Davis,SAL0530,"$1,563.40",USD,04/12/2033
PAY0627,Morgan Taylor,SAL0185,"€1.311,73",EUR,"December 05, 2033"
PAY0507,Avery Taylor,SAL0033,"$692,51",USD,2033-12-06
PAY0544,Casey Johnson,SAL0985,€858.68,EUR,2033-12-07
PAY0546,Robin Anderson,SAL0588,"€1,054.32",EUR,2033-12-08
PAY0173,Taylor Brown,,"€1,695.48",EUR,"December 09, 2033"
PAY0561,Jamie Johnson,SAL0181,"$640,23",USD,2033-12-10
PAY0842,Alex Johnson,SAL0557,€938.05,EUR,"December 11, 2033"
PAY0516,Riley Johnson,,"$1,541.74",USD,12/12/2033
PAY0422,Morgan Jackson,SAL0263,"$1.460,41",USD,2033-12-13
PAY0355,Casey Jackson,SAL0290,"$1.685,92",USD,2033-12-14
PAY0141,Quinn Taylor,,"$1.865,32",USD,"December 15, 2033"
PAY0106,Avery Moore,SAL0012,$395.76,USD,"December 16, 2033"
PAY0918,Jordan Taylor,SAL0532,"$1.096,19",USD,"December 17, 2033"
PAY0148,Robin Brown,SAL0735,€866.43,EUR,2033-12-18
PAY0323,Avery Jackson,SAL0923,"€1.618,35",EUR,"December 19, 2033"
PAY0354,Casey Taylor,SAL0100,"€1,848.01",EUR,20/12/2033
PAY0381,Avery Davis,SAL0264,€561.71,EUR,2033-12-21
PAY0773,Taylor Johnson,SAL0163,$452.18,USD,2033-12-22
PAY0739,Quinn Davis,SAL0112,"€1.553,61",EUR,"December 23, 2033"
PAY0219,Casey Thomas,SAL0832,"$1.400,04",USD,"December 24, 2033"
PAY0381,Avery Davis,SAL0264,"€1.957,87",EUR,25/12/2033
PAY0080,Riley Davis,SAL0089,€400.28,EUR,26/12/2033
PAY0064,Alex Wilson,SAL0497,€53.88,EUR,"December 27, 2033"
PAY0755,Jamie Davis,,"€1.919,25",EUR,"December 28, 2033"
PAY0795,Quinn Brown,SAL0933,"$1,562.76",USD,"December 29, 2033"
PAY0538,Quinn Smith,SAL0862,"$1.576,48",USD,"December 30, 2033"
PAY0676,Alex Johnson,,"$857,86",USD,31/12/2033
PAY0255,Jamie Anderson,SAL0825,"$1,299.74",USD,01/01/2034
PAY0118,Avery Anderson,SAL0221,"$1.308,14",USD,"January 02, 2034"
PAY0461,Riley Johnson,SAL0296,$542.57,USD,"January 03, 2034"
PAY0775,Casey Jackson,SAL0029,"$231,65",USD,04/01/2034
PAY0144,Casey Wilson,SAL0928,"€140,44",EUR,"January 05, 2034"
PAY0981,Casey Johnson,SAL0807,"€853,92",EUR,2034-01-06
PAY0283,Taylor Davis,SAL0578,$110.62,USD,2034-01-07
PAY0133,Jordan Taylor,SAL0124,$360.70,USD,"January 08, 2034"
PAY0577,Riley Thomas,SAL0062,$858.51,USD,09/01/2034
PAY0375,Casey Davis,SAL0572,€633.34,EUR,2034-01-10
PAY0413,Avery Smith,SAL0165,"€1.708,78",EUR,"January 11, 2034"
PAY0528,Casey Brown,SAL0680,"€1,179.93",EUR,2034-01-12
PAY0751,Quinn Jackson,SAL0548,"€1.311,35",EUR,13/01/2034
PAY0246,Riley Moore,SAL0975,$54.26,USD,14/01/2034
PAY0656,Taylor Jackson,SAL0047,"€264,85",EUR,2034-01-15
PAY0506,Casey Wilson,,"$1,137.07",USD,2034-01-16
PAY0162,Robin Thomas,SAL0292,$284.09,USD,2034-01-17
PAY0401,Casey Wilson,,"€871,49",EUR,2034-01-18
PAY0600,Jordan Johnson,SAL0895,"€1,615.98",EUR,2034-01-19
PAY0779,Avery Moore,SAL0238,€543.51,EUR,2034-01-20
PAY0129,Robin Wilson,SAL0151,€71.36,EUR,"January 21, 2034"
PAY0688,Quinn Johnson,SAL0889,"€631,60",EUR,"January 22, 2034"
PAY0797,Jamie Moore,SAL0875,"$1,191.86",USD,23/01/2034
PAY0319,Riley Anderson,SAL0822,$534.86,USD,24/01/2034
PAY0897,Riley Johnson,SAL0121,"$930,13",USD,25/01/2034
PAY0367,Robin Anderson,SAL0803,"$1.534,04",USD,26/01/2034
PAY0271,Riley Davis,SAL0902,$782.09,USD,"January 27, 2034"
PAY0328,Riley Moore,SAL0769,"€131,96",EUR,28/01/2034
PAY0114,Robin Anderson,,"$1,027.40",USD,29/01/2034
PAY0142,Casey Brown,SAL0690,€766.07,EUR,2034-01-30
PAY0250,Casey Thomas,SAL0689,€830.21,EUR,"January 31, 2034"
PAY0865,Quinn Moore,SAL0908,€336.40,EUR,"February 01, 2034"
PAY0901,Casey Johnson,SAL0686,"$1,996.25",USD,02/02/2034
PAY0816,Morgan Moore,SAL0349,"€1.438,99",EUR,2034-02-03
PAY0550,Avery Brown,SAL0559,"€297,99",EUR,04/02/2034
PAY0630,Alex Taylor,SAL0167,"€954,01",EUR,2034-02-05
PAY0344,Robin Wilson,SAL0910,€777.02,EUR,06/02/2034
PAY0429,Jordan Jackson,SAL0586,"$1.827,17",USD,2034-02-07
PAY0681,Quinn Johnson,SAL0702,"€550,32",EUR,08/02/2034
PAY0454,Morgan Thomas,SAL0955,"$1.258,77",USD,09/02/2034
PAY0485,Morgan Moore,SAL0799,"€1.934,67",EUR,10/02/2034
PAY0036,Avery Brown,SAL0542,"$1,240.03",USD,"February 11, 2034"
PAY0777,Robin Wilson,SAL0974,"$1.592,69",USD,"February 12, 2034"
PAY0587,Morgan Johnson,SAL0679,€981.05,EUR,13/02/2034
PAY0941,Jordan Moore,SAL0973,"$1.016,09",USD,14/02/2034
PAY0975,Riley Jackson,SAL0810,"$637,16",USD,2034-02-15
PAY0581,Taylor Thomas,SAL0549,"€1,070.35",EUR,2034-02-16
PAY0535,Quinn Thomas,SAL0133,$688.37,USD,"February 17, 2034"
PAY0685,Riley Thomas,SAL0744,"$351,78",USD,2034-02-18
PAY0295,Jamie Jackson,SAL0244,"€1.798,77",EUR,"February 19, 2034"
PAY0285,Robin Johnson,SAL0692,"€1.411,87",EUR,"February 20, 2034"
PAY0436,Jamie Taylor,SAL0693,"$1,506.64",USD,21/02/2034
PAY0834,Morgan Wilson,SAL0723,"$1,321.52",USD,22/02/2034
PAY0376,Robin Thomas,SAL0772,"$1.874,78",USD,2034-02-23
PAY0638,Casey Johnson,SAL0143,"€448,04",EUR,"February 24, 2034"
PAY0286,Jordan Davis,SAL0846,"$1.109,95",USD,"February 25, 2034"
PAY0056,Quinn Wilson,SAL0533,€897.82,EUR,26/02/2034
PAY0614,Casey Taylor,SAL0556,"$361,55",USD,2034-02-27
PAY0930,Taylor Johnson,SAL0771,"$1.261,12",USD,2034-02-28
PAY0553,Robin Taylor,SAL0360,"$706,83",USD,01/03/2034
PAY0899,Avery Davis,SAL0852,$884.81,USD,02/03/2034
PAY0127,Alex Jackson,SAL0563,"€1.816,20",EUR,"March 03, 2034"
PAY0340,Avery Davis,SAL0209,"$1,954.69",USD,04/03/2034
PAY0019,Jamie Davis,,"$1.091,20",USD,"March 05, 2034"
PAY0650,Alex Johnson,SAL0170,"$529,71",USD,06/03/2034
PAY0919,Quinn Taylor,SAL0988,€245.98,EUR,07/03/2034
PAY0181,Taylor Wilson,SAL0302,"€1,527.51",EUR,2034-03-08
PAY0666,Jordan Taylor,SAL0986,"€533,42",EUR,2034-03-09
PAY0941,Jordan Moore,SAL0973,$368.57,USD,"March 10, 2034"
PAY0934,Casey Thomas,SAL0525,€990.22,EUR,2034-03-11
PAY0095,Jordan Smith,SAL0160,"€151,07",EUR,"March 12, 2034"
PAY0948,Morgan Wilson,SAL0858,"€192,89",EUR,13/03/2034
PAY0710,Avery Jackson,SAL0425,"$1,527.26",USD,2034-03-14
PAY0842,Alex Johnson,SAL0557,$700.38,USD,"March 15, 2034"
PAY0876,Quinn Thomas,SAL0926,"€427,08",EUR,16/03/2034
PAY0991,Jamie Taylor,SAL0386,€408.50,EUR,17/03/2034
PAY0539,Jamie Wilson,SAL0647,"€1,700.93",EUR,2034-03-18
PAY0178,Jamie Thomas,SAL0898,"€578,32",EUR,"March 19, 2034"
PAY0654,Robin Thomas,SAL0658,"$1,092.36",USD,20/03/2034
PAY0549,Jordan Taylor,SAL0450,"$1,849.86",USD,21/03/2034
PAY0482,Jordan Johnson,SAL0267,$676.64,USD,"March 22, 2034"
PAY0838,Casey Davis,SAL0352,"€1.956,04",EUR,"March 23, 2034"
PAY0460,Jordan Davis,SAL0767,"$1,923.98",USD,"March 24, 2034"
PAY0356,Casey Davis,SAL0536,"€202,99",EUR,25/03/2034
PAY1000,Avery Davis,SAL0075,"$1,229.79",USD,26/03/2034
PAY0412,Morgan Johnson,SAL0419,€52.84,EUR,2034-03-27
PAY0043,Jamie Davis,SAL0471,"$1.486,38",USD,28/03/2034
PAY0430,Avery Anderson,SAL0250,€578.93,EUR,2034-03-29
PAY0002,Casey Smith,SAL0438,"€1.349,49",EUR,30/03/2034
PAY0398,Alex Anderson,SAL0141,"$971,95",USD,"March 31, 2034"
PAY0944,Jordan Thomas,SAL0135,"$1,789.91",USD,01/04/2034
PAY0449,Casey Thomas,SAL0918,€657.93,EUR,2034-04-02
PAY0094,Taylor Johnson,SAL0989,"$1.850,08",USD,"April 03, 2034"
PAY0772,Jamie Thomas,SAL0674,"€1.377,90",EUR,2034-04-04
PAY0497,Alex Anderson,SAL0802,"$1.882,55",USD,05/04/2034
PAY0155,Quinn Smith,SAL0145,"€1,650.50",EUR,06/04/2034
PAY0642,Quinn Johnson,SAL0582,"$1,945.60",USD,"April 07, 2034"
PAY0056,Quinn Wilson,SAL0533,"€74,27",EUR,"April 08, 2034"
PAY0726,Quinn Anderson,SAL0125,"€708,99",EUR,09/04/2034
PAY0706,Morgan Wilson,SAL0872,"$1,220.61",USD,10/04/2034
PAY0254,Quinn Taylor,SAL0659,"$864,17",USD,2034-04-11
PAY0660,Riley Johnson,SAL0809,"€1.971,63",EUR,2034-04-12
PAY0081,Morgan Thomas,SAL0460,"$1,820.37",USD,13/04/2034
PAY0374,Jordan Smith,SAL0683,€133.01,EUR,2034-04-14
PAY0232,Robin Wilson,SAL0190,$377.97,USD,"April 15, 2034"
PAY0306,Jamie Davis,SAL0934,"€1,104.66",EUR,2034-04-16
PAY0306,Jamie Davis,SAL0934,$439.40,USD,17/04/2034
PAY0855,Alex Moore,SAL0130,€237.68,EUR,"April 18, 2034"
PAY0505,Riley Brown,SAL0701,"€718,67",EUR,"April 19, 2034"
PAY0594,Taylor Johnson,SAL0124,"€267,30",EUR,20/04/2034
PAY0120,Jamie Wilson,SAL0546,"$1.383,30",USD,21/04/2034
PAY0704,Robin Johnson,SAL0444,"€1,221.21",EUR,22/04/2034
PAY0314,Morgan Anderson,SAL0921,"€1,906.35",EUR,23/04/2034
PAY0586,Riley Anderson,SAL0713,"$1,466.50",USD,"April 24, 2034"
PAY0740,Riley Anderson,SAL0901,"$1,373.88",USD,2034-04-25
PAY0869,Alex Davis,SAL0873,"$915,40",USD,"April 26, 2034"
PAY0653,Morgan Thomas,,"€1,654.60",EUR,"April 27, 2034"
PAY0873,Jordan Thomas,SAL0585,€871.39,EUR,28/04/2034
PAY0995,Riley Brown,SAL0365,"$1.751,92",USD,"April 29, 2034"
PAY0419,Quinn Jackson,SAL0587,"$1.173,63",USD,2034-04-30
PAY0736,Quinn Anderson,SAL0561,"$1,510.63",USD,01/05/2034
PAY0066,Morgan Davis,SAL0547,€302.99,EUR,02/05/2034
PAY0784,Alex Johnson,,€471.36,EUR,2034-05-03
PAY0421,Quinn Davis,SAL0283,"$1.859,85",USD,2034-05-04
PAY0115,Riley Johnson,SAL0641,€821.83,EUR,05/05/2034
PAY0750,Taylor Jackson,,$302.07,USD,06/05/2034
PAY0947,Casey Anderson,SAL0709,"$1.682,97",USD,2034-05-07
PAY0073,Alex Smith,SAL0941,$135.41,USD,2034-05-08
PAY0087,Morgan Jackson,SAL0632,"$1.494,52",USD,2034-05-09
PAY0922,Jamie Taylor,SAL0711,"€1.236,20",EUR,2034-05-10
PAY0497,Alex Anderson,SAL0802,"€1,888.38",EUR,"May 11, 2034"
PAY0608,Alex Moore,SAL0098,$765.00,USD,2034-05-12
PAY0709,Avery Johnson,SAL0786,$815.23,USD,"May 13, 2034"
PAY0234,Jordan Jackson,SAL0258,"€133,85",EUR,14/05/2034
PAY0265,Riley Johnson,SAL0736,"€625,79",EUR,15/05/2034
PAY0048,Taylor Jackson,SAL0010,"$1.201,54",USD,16/05/2034
PAY0300,Quinn Moore,SAL0421,"€1,135.83",EUR,17/05/2034
PAY0744,Taylor Moore,SAL0176,"$1,051.90",USD,"May 18, 2034"
PAY0103,Jamie Wilson,SAL0856,"€285,51",EUR,19/05/2034
PAY0325,Morgan Johnson,SAL0526,€462.15,EUR,20/05/2034
PAY0187,Taylor Thomas,SAL0833,$355.96,USD,"May 21, 2034"
PAY0961,Casey Taylor,SAL0798,€341.35,EUR,2034-05-22
PAY0768,Jamie Smith,SAL0402,"€1.413,85",EUR,23/05/2034
PAY0417,Riley Davis,SAL0993,"$1.631,18",USD,24/05/2034
PAY0665,Robin Wilson,SAL0943,"€922,91",EUR,"May 25, 2034"
PAY0148,Robin Brown,SAL0735,"€1.527,65",EUR,2034-05-26
PAY0210,Riley Moore,SAL0599,"$1.609,57",USD,27/05/2034
PAY0035,Taylor Johnson,SAL0328,$188.46,USD,2034-05-28
PAY0414,Jamie Davis,SAL0637,"$499,28",USD,2034-05-29
PAY0742,Alex Davis,SAL0241,€875.33,EUR,"May 30, 2034"
PAY0416,Jordan Thomas,SAL0043,"$778,17",USD,2034-05-31
PAY0585,Jamie Wilson,SAL0323,"€528,33",EUR,"June 01, 2034"
PAY0790,Avery Jackson,SAL0259,€160.40,EUR,"June 02, 2034"
PAY0282,Quinn Jackson,SAL0627,$762.47,USD,03/06/2034
PAY0842,Alex Johnson,SAL0557,"€1,880.99",EUR,04/06/2034
PAY0857,Robin Wilson,SAL0785,$947.46,USD,"June 05, 2034"
PAY0561,Jamie Johnson,SAL0181,"€1.172,38",EUR,"June 06, 2034"
PAY0109,Avery Wilson,SAL0148,€635.67,EUR,07/06/2034
PAY0421,Quinn Davis,SAL0283,$807.27,USD,2034-06-08
PAY0870,Casey Wilson,SAL0362,"€678,42",EUR,"June 09, 2034"
PAY0127,Alex Jackson,SAL0563,"$947,01",USD,10/06/2034
PAY0581,Taylor Thomas,SAL0549,"$1,555.39",USD,"June 11, 2034"
PAY0233,Jordan Thomas,SAL0273,"$1,702.75",USD,2034-06-12
PAY0406,Morgan Wilson,SAL0584,$61.66,USD,2034-06-13
PAY0059,Casey Jackson,SAL0746,"€1.226,77",EUR,2034-06-14
PAY0064,Alex Wilson,SAL0648,"$1,708.10",USD,"June 15, 2034"
PAY0584,Robin Wilson,SAL0295,"$984,16",USD,16/06/2034
PAY0657,Alex Moore,SAL0859,$555.20,USD,2034-06-17
PAY0259,Riley Wilson,SAL0951,$518.14,USD,18/06/2034
PAY0239,Casey Johnson,SAL0979,"$1.253,76",USD,19/06/2034
PAY0342,Alex Thomas,SAL0236,"$1.840,97",USD,"June 20, 2034"
PAY0574,Casey Wilson,SAL0590,"$709,39",USD,2034-06-21
PAY0942,Jamie Thomas,SAL0324,"$405,60",USD,2034-06-22
PAY0747,Casey Johnson,SAL0368,"$875,40",USD,2034-06-23
PAY0062,Alex Jackson,SAL0353,"$593,86",USD,24/06/2034
PAY0333,Avery Taylor,SAL0660,"$1,336.69",USD,2034-06-25
PAY0313,Jamie Thomas,,"€1,361.70",EUR,2034-06-26
PAY0267,Robin Taylor,SAL0938,"€1.693,35",EUR,27/06/2034
PAY0707,Morgan Brown,SAL0186,"€1.833,94",EUR,"June 28, 2034"
PAY0297,Casey Wilson,SAL0935,"$1.238,24",USD,2034-06-29
PAY0776,Morgan Taylor,SAL0538,€107.44,EUR,2034-06-30
PAY0477,Jamie Wilson,SAL0719,"$1,363.20",USD,01/07/2034
PAY0128,Jamie Johnson,SAL0141,"$1,463.18",USD,02/07/2034
PAY0400,Riley Moore,SAL0812,"$961,51",USD,2034-07-03
PAY0752,Morgan Davis,SAL0865,"$1,779.07",USD,04/07/2034
PAY0595,Jordan Anderson,SAL0134,"€632,54",EUR,05/07/2034
PAY0952,Jamie Thomas,SAL0877,"€454,30",EUR,06/07/2034
PAY0188,Morgan Brown,,"€117,38",EUR,"July 07, 2034"
PAY0383,Taylor Davis,SAL0726,"€643,26",EUR,2034-07-08
PAY0331,Morgan Wilson,SAL0039,€972.19,EUR,2034-07-09
PAY0534,Jordan Moore,SAL0782,"$1,017.32",USD,10/07/2034
PAY0342,Alex Thomas,SAL0236,"€1,573.93",EUR,11/07/2034
PAY0781,Robin Anderson,SAL0106,€869.48,EUR,2034-07-12
PAY0964,Jamie Smith,SAL0639,"$1.855,60",USD,2034-07-13
PAY0644,Morgan Johnson,SAL0299,"$1,427.85",USD,"July 14, 2034"
PAY0280,Jordan Jackson,SAL0027,"€1,286.87",EUR,15/07/2034
PAY0577,Riley Thomas,SAL0062,"$852,66",USD,16/07/2034
PAY0481,Quinn Thomas,SAL0005,€664.37,EUR,2034-07-17
PAY0583,Avery Brown,SAL0108,"$1,069.30",USD,"July 18, 2034"
PAY0055,Morgan Smith,SAL0492,"€1,162.93",EUR,"July 19, 2034"
PAY0360,Jordan Davis,,"$591,70",USD,"July 20, 2034"
PAY0675,Jamie Thomas,SAL0431,€883.14,EUR,2034-07-21
PAY0437,Alex Taylor,SAL0442,"$600,09",USD,22/07/2034
PAY0144,Casey Wilson,SAL0928,"€1.751,17",EUR,2034-07-23
PAY0282,Quinn Jackson,SAL0627,€483.74,EUR,2034-07-24
PAY0241,Riley Wilson,SAL0082,$246.65,USD,2034-07-25
PAY0930,Taylor Johnson,SAL0755,"€1.251,04",EUR,2034-07-26
PAY0295,Jamie Jackson,SAL0244,"$1,414.62",USD,27/07/2034
PAY0173,Taylor Brown,SAL0064,"$1.413,07",USD,2034-07-28
PAY0849,Avery Thomas,SAL0486,"€1,203.58",EUR,29/07/2034
PAY0082,Jordan Wilson,SAL0414,"$1.662,09",USD,"July 30, 2034"
PAY0564,Riley Taylor,SAL0629,"€1.505,72",EUR,"July 31, 2034"
PAY0854,Morgan Moore,SAL0234,"$1,027.31",USD,2034-08-01
PAY0248,Riley Moore,SAL0128,"€927,99",EUR,"August 02, 2034"
PAY0865,Quinn Moore,SAL0908,"€1.946,44",EUR,"August 03, 2034"
PAY0581,Taylor Thomas,SAL0549,$799.62,USD,2034-08-04
PAY0726,Quinn Anderson,SAL0125,"€1.460,51",EUR,05/08/2034
PAY0300,Quinn Moore,SAL0421,"€1.960,11",EUR,"August 06, 2034"
PAY0044,Jamie Brown,,"€1,054.86",EUR,"August 07, 2034"
PAY0144,Casey Wilson,SAL0928,"$1,603.72",USD,"August 08, 2034"
PAY0166,Riley Anderson,SAL0159,"€1.943,58",EUR,09/08/2034
PAY0689,Morgan Brown,SAL0758,$282.69,USD,2034-08-10
PAY0982,Alex Taylor,SAL0997,"€213,16",EUR,2034-08-11
PAY0526,Riley Jackson,SAL0165,€679.17,EUR,"August 12, 2034"
PAY0675,Jamie Thomas,SAL0431,"€842,39",EUR,"August 13, 2034"
PAY0705,Jamie Wilson,SAL0779,"€1.069,34",EUR,14/08/2034
PAY0069,Jamie Moore,SAL0093,"$1,012.39",USD,2034-08-15
PAY0951,Quinn Davis,SAL0430,"€967,01",EUR,2034-08-16
PAY0480,Avery Brown,SAL0193,"€1,071.36",EUR,17/08/2034
PAY0305,Casey Davis,SAL0945,"$1.085,36",USD,2034-08-18
PAY0280,Jordan Jackson,SAL0027,"€189,02",EUR,19/08/2034
PAY0068,Riley Taylor,SAL0381,€350.12,EUR,20/08/2034
PAY0435,Avery Brown,SAL0600,"€1,551.19",EUR,2034-08-21
PAY0287,Taylor Taylor,SAL0897,"$1.613,27",USD,22/08/2034
PAY0495,Morgan Johnson,SAL0298,"€1.092,10",EUR,2034-08-23
PAY0105,Jamie Moore,SAL0404,€670.64,EUR,"August 24, 2034"
PAY0199,Avery Wilson,SAL0001,"$932,64",USD,2034-08-25
PAY0024,Avery Taylor,SAL0358,"€1.263,31",EUR,2034-08-26
PAY0514,Robin Johnson,SAL0677,"$1.303,83",USD,"August 27, 2034"
PAY0568,Quinn Johnson,SAL0849,"$1.476,08",USD,"August 28, 2034"
PAY0846,Casey Jackson,SAL0795,"$1.751,67",USD,"August 29, 2034"
PAY0307,Casey Johnson,SAL0603,€73.63,EUR,"August 30, 2034"
PAY0312,Riley Johnson,,"€1.212,93",EUR,31/08/2034
PAY0407,Jamie Thomas,SAL0529,"€1.980,56",EUR,01/09/2034
