Customer_ID,Customer_Name,Metadata_SAL_ID,Amount,Currency,Date
PAY0661,Quinn Moore,SAL0355,1.36102,USD,2028-03-28
PAY0076,Taylor Wilson,SAL0940,1533.14,USD,2028-03-29
PAY0554,Morgan Anderson,SAL0101,1.65337,EUR,2028-03-31
PAY0567,Alex Taylor,SAL0503,1272.45,EUR,2028-04-02
PAY0075,Alex Moore,SAL0406,25095.0,EUR,2028-04-04
PAY0333,Avery Taylor,SAL0660,1.68158,EUR,2028-04-05
PAY0459,Quinn Jackson,SAL0504,1737.08,EUR,2028-04-06
PAY0271,Riley Davis,SAL0902,1192.28,USD,2028-04-09
PAY0947,Casey Anderson,SAL0709,252.73,EUR,2028-04-10
PAY0038,Taylor Thomas,SAL0633,1539.86,EUR,2028-04-13
PAY0356,Casey Davis,,1311.82,EUR,2028-04-15
PAY0817,Avery Thomas,SAL0745,1069.39,EUR,2028-04-16
PAY0315,Casey Moore,SAL0020,91971.0,USD,2028-04-21
PAY0134,Robin Johnson,SAL0407,56319.0,USD,2028-04-22
PAY0211,Morgan Thomas,SAL0287,1.02468,USD,2028-04-24
PAY0066,Morgan Davis,SAL0547,267.39,EUR,2028-04-30
PAY0779,Avery Moore,SAL0238,1.14295,USD,2028-05-01
PAY0432,Quinn Moore,SAL0291,437.31,USD,2028-05-02
PAY0197,Quinn Jackson,SAL0090,1711.81,USD,2028-05-03
PAY0004,Morgan Anderson,,82368.0,EUR,2028-05-04
PAY0620,Jordan Brown,SAL0224,1.12489,USD,2028-05-11
PAY0822,Alex Jackson,SAL0605,829.25,EUR,2028-05-12
PAY0809,Riley Smith,SAL0817,1.91828,USD,2028-05-15
PAY0020,Quinn Moore,SAL0717,1.60134,USD,2028-05-16
PAY0360,Jordan Davis,,97769.0,EUR,2028-05-17
PAY0971,Casey Johnson,SAL0509,1.45421,USD,2028-05-18
PAY0127,Alex Jackson,SAL0563,1.31804,EUR,2028-05-21
PAY0152,Quinn Johnson,SAL0401,17436.0,EUR,2028-05-22
PAY0096,Quinn Thomas,SAL0339,93162.0,EUR,2028-05-25
PAY0120,Jamie Wilson,SAL0546,1.75814,EUR,2028-05-26
PAY0370,Morgan Jackson,SAL0678,174.08,EUR,2028-05-29
PAY0422,Morgan Jackson,SAL0263,77764.0,USD,2028-06-07
PAY0975,Riley Jackson,SAL0810,5909.0,EUR,2028-06-08
PAY0216,Taylor Smith,SAL0257,1750.59,USD,2028-06-11
PAY0101,Casey Moore,SAL0883,618.29,EUR,2028-06-14
PAY0221,Jordan Davis,SAL0843,37640.0,USD,2028-06-15
PAY0225,Jordan Anderson,SAL0331,1994.82,EUR,2028-06-16
PAY0028,Jordan Smith,SAL0115,1671.95,EUR,2028-06-17
PAY0958,Jordan Thomas,,164.32,EUR,2028-06-20
PAY0078,Jamie Taylor,SAL0103,1326.87,EUR,2028-06-22
PAY0132,Jamie Thomas,SAL0440,1.00641,EUR,2028-06-25
PAY0986,Avery Brown,SAL0673,1896.22,EUR,2028-06-28
PAY0804,Casey Wilson,SAL0959,1163.99,USD,2028-06-29
PAY0986,Avery Brown,,735.94,USD,2028-07-01
PAY0250,Casey Thomas,SAL0689,895.92,USD,2028-07-02
PAY0672,Jordan Wilson,SAL0207,1.16255,EUR,2028-07-10
PAY0849,Avery Thomas,SAL0486,1569.49,EUR,2028-07-13
PAY0760,Alex Brown,,82116.0,EUR,2028-07-14
PAY0896,Morgan Anderson,SAL0399,40755.0,EUR,2028-07-16
PAY0165,Alex Wilson,,1654.61,USD,2028-07-19
PAY0591,Alex Johnson,SAL0890,21304.0,USD,2028-07-22
PAY0649,Avery Moore,SAL0424,1870.55,USD,2028-07-24
PAY0850,Casey Jackson,,805.68,USD,2028-08-04
PAY0109,Avery Wilson,SAL0148,1.16441,EUR,2028-08-06
PAY0912,Jordan Smith,SAL0766,926.86,USD,2028-08-07
PAY0451,Casey Johnson,SAL0961,429.47,EUR,2028-08-17
PAY0477,Jamie Wilson,,81602.0,EUR,2028-08-19
PAY0122,Casey Smith,SAL0650,1125.8,USD,2028-08-21
PAY0480,Avery Brown,SAL0193,1.15642,USD,2028-08-23
PAY0672,Jordan Wilson,SAL0207,1148.56,USD,2028-08-24
PAY0092,Jamie Anderson,SAL0597,1.8138,EUR,2028-08-31
PAY0467,Jordan Anderson,SAL0739,1.76709,USD,2028-09-02
PAY0303,Morgan Jackson,SAL0885,1255.66,USD,2028-09-03
PAY0057,Jamie Johnson,SAL0620,1545.92,EUR,2028-09-07
PAY0969,Robin Thomas,SAL0515,404.58,USD,2028-09-08
PAY0842,Alex Johnson,SAL0557,1.36021,EUR,2028-09-20
PAY0861,Alex Thomas,SAL0765,1460.06,EUR,2028-09-27
PAY0679,Robin Davis,SAL0410,1.8401,USD,2028-09-30
PAY0833,Casey Thomas,SAL0624,14750.0,USD,2028-10-02
PAY0660,Riley Johnson,SAL0809,1.42723,EUR,2028-10-04
PAY0009,Avery Taylor,SAL0930,1.73677,USD,2028-10-05
PAY0784,Alex Johnson,SAL0392,20514.0,USD,2028-10-06
PAY0755,Jamie Davis,SAL0614,819.6,EUR,2028-10-09
PAY0116,Avery Johnson,SAL0333,519.5,USD,2028-10-11
PAY0869,Alex Davis,SAL0873,1.36437,EUR,2028-10-14
PAY0739,Quinn Davis,SAL0112,222.05,EUR,2028-10-15
PAY0250,Casey Thomas,SAL0689,32189.0,EUR,2028-10-22
PAY0983,Robin Jackson,SAL0867,82887.0,USD,2028-10-23
PAY0543,Quinn Taylor,SAL0441,814.85,EUR,2028-10-26
PAY0322,Riley Wilson,SAL0398,89846.0,USD,2028-10-28
PAY0439,Taylor Taylor,SAL0816,97957.0,EUR,2028-10-30
PAY0139,Robin Johnson,SAL0797,1256.04,USD,2028-11-02
PAY0868,Avery Thomas,SAL0069,863.15,USD,2028-11-05
PAY0584,Robin Wilson,SAL0295,429.04,USD,2028-11-08
PAY0544,Casey Johnson,SAL0985,1943.71,USD,2028-11-09
PAY0745,Alex Brown,,67723.0,EUR,2028-11-12
PAY0492,Casey Davis,SAL0839,1229.3,USD,2028-11-17
PAY0109,Avery Wilson,SAL0148,58343.0,EUR,2028-11-24
PAY0445,Morgan Johnson,SAL0493,664.77,EUR,2028-11-27
PAY0761,Robin Wilson,SAL0443,1.31034,EUR,2028-11-28
PAY0105,Jamie Moore,SAL0404,1.53304,EUR,2028-11-29
PAY0647,Avery Davis,,1772.36,USD,2028-11-30
PAY0692,Riley Moore,SAL0202,831.09,USD,2028-12-04
PAY0808,Casey Jackson,SAL0964,51657.0,USD,2028-12-07
PAY0031,Casey Thomas,SAL0903,43176.0,EUR,2028-12-17
PAY0350,Taylor Taylor,SAL0087,930.72,EUR,2028-12-18
PAY0679,Robin Davis,SAL0410,1531.53,EUR,2028-12-21
PAY0164,Jamie Moore,SAL0009,1.77856,EUR,2029-01-05
PAY0466,Jamie Johnson,SAL0866,172.87,EUR,2029-01-09
PAY0803,Taylor Taylor,SAL0205,136.04,EUR,2029-01-12
PAY0285,Robin Johnson,,1.80855,USD,2029-01-15
PAY0568,Quinn Johnson,SAL0849,1.8532,EUR,2029-01-19
PAY0645,Casey Johnson,SAL0783,1.37666,USD,2029-01-20
PAY0174,Jamie Jackson,SAL0516,1217.65,USD,2029-01-21
PAY0950,Jamie Anderson,SAL0535,1655.71,USD,2029-01-23
PAY0182,Taylor Smith,SAL0788,1.06316,USD,2029-01-24
PAY0032,Riley Johnson,SAL0708,84560.0,USD,2029-01-28
PAY0781,Robin Anderson,SAL0106,353.62,USD,2029-01-29
PAY0245,Avery Thomas,SAL0520,260.21,USD,2029-01-30
PAY0521,Robin Anderson,SAL0555,286.1,USD,2029-02-02
PAY0661,Quinn Moore,SAL0162,74715.0,EUR,2029-02-04
PAY0208,Alex Moore,SAL0929,1199.9,EUR,2029-02-06
PAY0172,Quinn Smith,SAL0931,1.10108,USD,2029-02-09
PAY0478,Robin Wilson,SAL0850,1.9274,USD,2029-02-11
PAY0306,Jamie Davis,SAL0934,21178.0,USD,2029-02-12
PAY0535,Quinn Thomas,,70.07,USD,2029-02-15
PAY0006,Avery Moore,SAL0017,585.75,EUR,2029-02-17
PAY0596,Robin Moore,SAL0669,1462.45,EUR,2029-02-18
PAY0647,Avery Davis,SAL0642,61606.0,EUR,2029-02-20
PAY0734,Quinn Smith,SAL0648,406.22,EUR,2029-02-23
PAY0895,Jamie Thomas,SAL0687,370.64,USD,2029-02-25
PAY0223,Morgan Davis,SAL0157,9617.0,EUR,2029-02-26
PAY0526,Riley Jackson,SAL0165,97363.0,EUR,2029-02-28
PAY0516,Riley Johnson,SAL0459,18053.0,USD,2029-03-01
PAY0905,Riley Thomas,SAL0984,97.01,USD,2029-03-03
PAY0034,Riley Jackson,SAL0514,1.41787,USD,2029-03-07
PAY0233,Jordan Thomas,SAL0273,98353.0,USD,2029-03-11
PAY0931,Casey Taylor,SAL0312,1.7478,EUR,2029-03-16
PAY0226,Casey Brown,SAL0963,1819.64,EUR,2029-03-18
PAY0327,Robin Taylor,SAL0024,84274.0,USD,2029-03-19
PAY0571,Quinn Anderson,SAL0058,1.31783,EUR,2029-03-23
PAY0332,Quinn Johnson,SAL0953,1004.87,EUR,2029-03-26
PAY0405,Casey Davis,SAL0217,1.66018,EUR,2029-03-30
PAY0843,Quinn Brown,SAL0608,1.55132,EUR,2029-04-01
PAY0346,Casey Jackson,SAL0428,53170.0,EUR,2029-04-04
PAY0723,Jordan Anderson,SAL0925,1.01906,USD,2029-04-05
PAY0177,Taylor Wilson,SAL0917,1.87154,EUR,2029-04-09
PAY0227,Riley Thomas,SAL0528,1.4989,EUR,2029-04-15
PAY0616,Morgan Wilson,SAL0227,16677.0,USD,2029-04-16
PAY0518,Avery Smith,SAL0698,47875.0,EUR,2029-04-20
PAY0638,Casey Johnson,SAL0214,1911.22,USD,2029-04-21
PAY0460,Jordan Davis,SAL0767,1358.77,EUR,2029-04-25
PAY0390,Jordan Davis,SAL0022,1.76952,EUR,2029-04-29
PAY0065,Alex Wilson,SAL0132,91227.0,USD,2029-05-01
PAY0306,Jamie Davis,SAL0934,1.25013,USD,2029-05-12
PAY0731,Quinn Thomas,,1064.99,USD,2029-05-15
PAY0849,Avery Thomas,SAL0486,1577.13,USD,2029-05-19
PAY0974,Jordan Brown,SAL0845,96468.0,USD,2029-05-23
PAY0909,Jordan Thomas,,1.43491,USD,2029-05-25
PAY0917,Morgan Moore,SAL0911,1312.34,EUR,2029-05-29
PAY0872,Alex Taylor,SAL0625,1683.37,EUR,2029-05-30
PAY0365,Avery Thomas,SAL0992,1.56139,USD,2029-06-04
PAY0251,Jamie Moore,SAL0374,1216.56,EUR,2029-06-11
PAY0716,Taylor Jackson,SAL0311,1.50146,EUR,2029-06-14
PAY0322,Riley Wilson,SAL0398,1539.1,USD,2029-06-18
PAY0750,Taylor Jackson,SAL0673,64068.0,USD,2029-06-23
PAY0934,Casey Thomas,SAL0525,86430.0,USD,2029-06-24
PAY0051,Avery Anderson,SAL0527,1.24062,USD,2029-07-14
PAY0925,Taylor Johnson,SAL0187,571.29,EUR,2029-07-23
PAY0240,Taylor Jackson,SAL0644,1712.17,USD,2029-07-25
PAY0253,Alex Thomas,SAL0275,1.90582,EUR,2029-07-28
PAY0425,Quinn Wilson,,68689.0,USD,2029-07-30
PAY0152,Quinn Johnson,SAL0401,25997.0,EUR,2029-08-01
PAY0653,Morgan Thomas,SAL0646,600.83,EUR,2029-08-02
PAY0460,Jordan Davis,SAL0767,1.45135,EUR,2029-08-03
PAY0282,Quinn Jackson,SAL0627,1935.06,EUR,2029-08-09
PAY0152,Quinn Johnson,SAL0401,13195.0,USD,2029-08-12
PAY0478,Robin Wilson,SAL0850,1553.18,EUR,2029-08-14
PAY0494,Casey Anderson,SAL0400,70750.0,USD,2029-08-15
PAY0348,Jamie Taylor,SAL0201,461.57,EUR,2029-08-16
PAY0802,Jamie Brown,SAL0754,1034.71,EUR,2029-08-17
PAY0257,Taylor Moore,SAL0667,1.85683,USD,2029-08-18
PAY0750,Taylor Jackson,SAL0045,60475.0,USD,2029-08-20
PAY0572,Taylor Jackson,SAL0409,953.91,USD,2029-08-22
PAY0843,Quinn Brown,SAL0608,1.6164,EUR,2029-08-27
PAY0145,Morgan Davis,SAL0823,1545.22,EUR,2029-08-28
PAY0730,Quinn Taylor,SAL0235,1018.44,USD,2029-08-29
PAY0046,Morgan Jackson,,98574.0,USD,2029-09-02
PAY0216,Taylor Smith,SAL0257,1.54193,EUR,2029-09-05
PAY0200,Quinn Anderson,SAL0635,930.02,USD,2029-09-09
PAY0605,Morgan Anderson,SAL0909,419.14,EUR,2029-09-12
PAY0716,Taylor Jackson,,71710.0,USD,2029-09-14
PAY0907,Taylor Jackson,,1293.1,USD,2029-09-17
PAY0434,Morgan Jackson,SAL0904,1.67869,EUR,2029-09-25
PAY0181,Taylor Wilson,SAL0302,597.3,EUR,2029-09-28
PAY0922,Jamie Taylor,SAL0711,10099.0,EUR,2029-09-30
PAY0458,Jordan Johnson,SAL0755,1690.86,USD,2029-10-04
PAY0101,Casey Moore,,1175.86,EUR,2029-10-05
PAY0154,Riley Brown,SAL0464,1.49513,USD,2029-10-08
PAY0187,Taylor Thomas,SAL0833,1.10683,EUR,2029-10-10
PAY0484,Alex Jackson,SAL0838,47591.0,USD,2029-10-13
PAY0412,Morgan Johnson,SAL0419,51524.0,EUR,2029-10-14
PAY0684,Jamie Taylor,SAL0796,88796.0,EUR,2029-10-16
PAY0187,Taylor Thomas,SAL0833,1201.94,EUR,2029-10-20
PAY0995,Riley Brown,SAL0365,1436.58,USD,2029-10-22
PAY0315,Casey Moore,SAL0857,1920.83,USD,2029-10-24
PAY0339,Alex Moore,SAL0868,76908.0,EUR,2029-10-27
PAY0831,Taylor Smith,,808.96,USD,2029-10-29
PAY0743,Riley Thomas,SAL0061,997.51,USD,2029-11-07
PAY0412,Morgan Johnson,,1.30168,USD,2029-11-08
PAY0961,Casey Taylor,SAL0798,1.06796,USD,2029-11-09
PAY0062,Alex Jackson,SAL0353,1.60895,EUR,2029-11-10
PAY0723,Jordan Anderson,SAL0925,526.37,USD,2029-11-12
PAY0952,Jamie Thomas,SAL0877,34074.0,USD,2029-11-13
PAY0939,Taylor Anderson,SAL0912,1407.25,EUR,2029-11-16
PAY0248,Riley Moore,SAL0128,96081.0,USD,2029-11-22
PAY0961,Casey Taylor,,23887.0,EUR,2029-11-24
PAY0449,Casey Thomas,SAL0223,457.71,EUR,2029-11-26
PAY0960,Jordan Anderson,SAL0554,232.34,EUR,2029-11-27
PAY0034,Riley Jackson,SAL0514,1.27676,USD,2029-11-28
PAY0620,Jordan Brown,SAL0224,1407.08,USD,2029-12-03
PAY0704,Robin Johnson,SAL0444,1.25636,USD,2029-12-07
PAY0814,Jamie Davis,SAL0030,1556.49,EUR,2029-12-17
PAY0627,Morgan Taylor,SAL0185,1.72369,USD,2029-12-22
PAY0773,Taylor Johnson,SAL0163,114.56,USD,2029-12-29
PAY0887,Taylor Anderson,,1.90852,USD,2030-01-01
PAY0067,Avery Smith,SAL0370,789.14,USD,2030-01-03
PAY0531,Taylor Taylor,SAL0208,1.63489,EUR,2030-01-05
PAY0824,Casey Smith,SAL0954,1.03893,EUR,2030-01-08
PAY0453,Riley Taylor,SAL0565,1.2915,USD,2030-01-10
PAY0984,Casey Davis,SAL0814,1.08072,USD,2030-01-19
PAY0225,Jordan Anderson,SAL0331,1362.35,USD,2030-01-23
PAY0136,Quinn Wilson,SAL0278,625.54,USD,2030-01-24
PAY0036,Avery Brown,SAL0542,650.07,EUR,2030-02-02
PAY0137,Jamie Anderson,SAL0477,1921.94,USD,2030-02-03
PAY0646,Jamie Wilson,SAL0123,1.46471,USD,2030-02-05
PAY0416,Jordan Thomas,SAL0043,1.36367,EUR,2030-02-06
PAY0812,Casey Wilson,SAL0003,1.94098,EUR,2030-02-08
PAY0630,Alex Taylor,SAL0167,32576.0,USD,2030-02-10
PAY0030,Quinn Davis,SAL0947,117.78,USD,2030-02-15
PAY0564,Riley Taylor,SAL0629,1923.44,EUR,2030-02-17
PAY0569,Jamie Moore,SAL0996,859.29,USD,2030-02-20
PAY0457,Alex Brown,SAL0576,7558.0,EUR,2030-02-21
PAY0143,Jordan Jackson,SAL0789,1019.84,EUR,2030-02-22
PAY0594,Taylor Johnson,SAL0475,1922.72,EUR,2030-02-23
PAY0073,Alex Smith,,32162.0,EUR,2030-02-28
PAY0265,Riley Johnson,SAL0736,12114.0,EUR,2030-03-03
PAY0904,Riley Wilson,SAL0732,1884.3,USD,2030-03-04
PAY0015,Jamie Johnson,SAL0570,1.77563,EUR,2030-03-09
PAY0362,Avery Davis,SAL0049,1.64544,USD,2030-03-10
PAY0017,Riley Anderson,SAL0110,1702.49,EUR,2030-03-14
PAY0553,Robin Taylor,SAL0360,1.30801,USD,2030-03-19
PAY0114,Robin Anderson,SAL0266,1.18665,USD,2030-03-23
PAY0648,Quinn Smith,,1166.94,EUR,2030-03-24
PAY0305,Casey Davis,SAL0945,782.94,EUR,2030-03-25
PAY0660,Riley Johnson,SAL0809,1.53101,EUR,2030-03-26
PAY0521,Robin Anderson,SAL0555,333.1,EUR,2030-03-27
PAY0763,Taylor Wilson,,1.57203,EUR,2030-03-31
PAY0600,Jordan Johnson,,1356.79,EUR,2030-04-05
PAY0269,Robin Johnson,,55.99,EUR,2030-04-07
PAY0900,Robin Brown,SAL0376,1.96412,EUR,2030-04-08
PAY0651,Jamie Jackson,SAL0705,1.1237,EUR,2030-04-11
PAY0898,Riley Jackson,SAL0628,880.61,USD,2030-04-13
PAY0233,Jordan Thomas,SAL0273,1.51705,USD,2030-04-17
PAY0974,Jordan Brown,SAL0845,1893.42,EUR,2030-04-21
PAY0927,Jamie Moore,SAL0246,30356.0,USD,2030-04-29
PAY0401,Casey Wilson,SAL0956,799.72,USD,2030-05-01
PAY0956,Alex Anderson,SAL0166,72225.0,EUR,2030-05-06
PAY0175,Quinn Thomas,SAL0829,1513.16,USD,2030-05-09
PAY0239,Casey Johnson,SAL0979,28647.0,USD,2030-05-11
PAY0531,Taylor Taylor,SAL0208,628.62,EUR,2030-05-12
PAY0536,Morgan Taylor,SAL0761,1676.22,USD,2030-05-18
PAY0848,Jamie Taylor,SAL0971,1.86464,EUR,2030-05-20
PAY0624,Casey Anderson,SAL0008,1482.37,EUR,2030-05-21
PAY0759,Casey Brown,SAL0670,1653.96,USD,2030-05-23
PAY0718,Jordan Jackson,SAL0609,1364.07,USD,2030-05-31
PAY0250,Casey Thomas,SAL0689,1336.13,USD,2030-06-01
PAY0275,Jordan Moore,SAL0539,19208.0,USD,2030-06-03
PAY0573,Avery Thomas,SAL0871,688.42,EUR,2030-06-04
PAY0788,Riley Thomas,SAL0251,12690.0,EUR,2030-06-05
PAY0740,Riley Anderson,SAL0901,1841.24,EUR,2030-06-07
PAY0332,Quinn Johnson,,1472.79,EUR,2030-06-08
PAY0099,Morgan Davis,SAL0059,1.10158,USD,2030-06-14
PAY0954,Alex Anderson,SAL0886,1.27425,EUR,2030-06-16
PAY0692,Riley Moore,,799.73,USD,2030-06-17
PAY0349,Casey Thomas,SAL0276,1988.67,USD,2030-06-20
PAY0717,Alex Brown,SAL0491,1.26914,USD,2030-06-22
PAY0623,Quinn Wilson,SAL0694,1468.99,EUR,2030-06-24
PAY0478,Robin Wilson,SAL0850,10974.0,USD,2030-06-25
PAY0878,Jordan Brown,SAL0210,37697.0,USD,2030-07-03
PAY0008,Quinn Davis,SAL0168,1.74325,USD,2030-07-04
PAY0815,Jordan Jackson,SAL0028,1.38855,USD,2030-07-05
PAY0681,Quinn Johnson,SAL0702,1309.35,EUR,2030-07-07
PAY0044,Jamie Brown,SAL0762,80.48,EUR,2030-07-08
PAY0823,Quinn Taylor,SAL0855,1.71054,USD,2030-07-17
PAY0947,Casey Anderson,,1907.82,USD,2030-07-18
PAY0083,Alex Johnson,SAL0037,940.43,USD,2030-07-20
PAY0873,Jordan Thomas,SAL0585,753.92,USD,2030-07-22
PAY0692,Riley Moore,SAL0202,1426.9,EUR,2030-07-27
PAY0369,Avery Wilson,SAL0032,759.23,EUR,2030-07-29
PAY0107,Alex Jackson,SAL0252,39666.0,USD,2030-07-30
PAY0981,Casey Johnson,SAL0807,1613.16,EUR,2030-08-02
PAY0717,Alex Brown,SAL0491,24572.0,EUR,2030-08-07
PAY0985,Casey Moore,SAL0805,1252.97,EUR,2030-08-08
PAY0159,Riley Brown,SAL0616,33094.0,USD,2030-08-09
PAY0034,Riley Jackson,SAL0514,62.41,EUR,2030-08-11
PAY0813,Avery Thomas,SAL0575,31077.0,USD,2030-08-14
PAY0688,Quinn Johnson,SAL0889,1763.39,USD,2030-08-15
PAY0306,Jamie Davis,SAL0934,165.02,USD,2030-08-16
PAY0644,Morgan Johnson,SAL0299,85997.0,EUR,2030-08-17
PAY0600,Jordan Johnson,,327.77,USD,2030-08-23
PAY0273,Morgan Moore,SAL0733,913.65,USD,2030-08-27
PAY0112,Casey Brown,SAL0495,246.58,EUR,2030-08-30
PAY0756,Alex Thomas,SAL0200,1.19109,EUR,2030-08-31
PAY0474,Robin Anderson,SAL0138,545.1,EUR,2030-09-06
PAY0042,Riley Brown,SAL0056,401.9,EUR,2030-09-07
PAY0856,Alex Smith,SAL0303,1631.12,EUR,2030-09-15
PAY0817,Avery Thomas,SAL0409,1159.4,EUR,2030-09-16
PAY0356,Casey Davis,SAL0536,1678.61,USD,2030-09-21
PAY0476,Jamie Taylor,SAL0300,437.74,EUR,2030-09-24
PAY0775,Casey Jackson,SAL0950,426.06,USD,2030-09-25
PAY0491,Morgan Thomas,SAL0074,1.98475,USD,2030-09-26
PAY0900,Robin Brown,SAL0376,1.74013,EUR,2030-09-29
PAY0598,Jamie Thomas,SAL0854,25379.0,USD,2030-10-01
PAY0254,Quinn Taylor,SAL0659,112.24,USD,2030-10-02
PAY0227,Riley Thomas,SAL0528,1.2648,USD,2030-10-04
PAY0090,Taylor Thomas,,1.35055,EUR,2030-10-14
PAY0674,Morgan Moore,SAL0827,1.73491,USD,2030-10-25
PAY0281,Morgan Brown,SAL0198,758.21,EUR,2030-10-27
PAY0062,Alex Jackson,SAL0353,133.12,USD,2030-11-05
PAY0746,Riley Thomas,SAL0737,63546.0,EUR,2030-11-11
PAY0218,Morgan Brown,SAL0011,9834.0,EUR,2030-11-12
PAY0191,Robin Brown,SAL0884,1.07984,EUR,2030-11-13
PAY0327,Robin Taylor,,81757.0,USD,2030-11-17
PAY0906,Riley Anderson,SAL0020,18223.0,USD,2030-11-21
PAY0058,Casey Jackson,SAL0994,1510.59,EUR,2030-11-23
PAY0010,Jamie Moore,SAL0537,1885.88,USD,2030-11-24
PAY0651,Jamie Jackson,SAL0705,1231.91,EUR,2030-11-29
PAY0518,Avery Smith,SAL0698,67852.0,USD,2030-12-04
PAY0606,Riley Johnson,SAL0445,1690.0,USD,2030-12-09
PAY0471,Casey Thomas,SAL0618,55601.0,USD,2030-12-10
PAY0438,Morgan Brown,SAL0768,1953.22,USD,2030-12-12
PAY0081,Morgan Thomas,SAL0460,1270.62,EUR,2030-12-13
PAY0901,Casey Johnson,SAL0686,1896.27,EUR,2030-12-16
PAY0223,Morgan Davis,SAL0157,21600.0,EUR,2030-12-21
PAY0739,Quinn Davis,SAL0112,1643.43,EUR,2030-12-23
PAY0567,Alex Taylor,SAL0503,74149.0,USD,2030-12-28
PAY0779,Avery Moore,SAL0238,53382.0,EUR,2030-12-29
PAY0068,Riley Taylor,SAL0381,1569.11,EUR,2030-12-31
PAY0819,Alex Moore,SAL0383,1239.16,EUR,2031-01-03
PAY0377,Taylor Anderson,SAL0369,1.5321,EUR,2031-01-07
PAY0738,Alex Smith,SAL0019,1.97077,EUR,2031-01-10
PAY0699,Morgan Anderson,,1.22379,USD,2031-01-11
PAY0073,Alex Smith,SAL0941,1.79732,USD,2031-01-13
PAY0620,Jordan Brown,SAL0224,1.04653,EUR,2031-01-17
PAY0579,Riley Anderson,SAL0423,63907.0,USD,2031-01-19
PAY0216,Taylor Smith,SAL0257,886.39,USD,2031-01-20
PAY0484,Alex Jackson,SAL0838,1523.43,EUR,2031-01-22
PAY0747,Casey Johnson,SAL0368,1556.18,USD,2031-01-23
PAY0658,Morgan Johnson,SAL0120,1167.81,USD,2031-01-24
PAY0216,Taylor Smith,SAL0257,57942.0,EUR,2031-01-26
PAY0399,Jordan Johnson,SAL0517,1990.79,USD,2031-01-27
PAY0965,Jamie Brown,SAL0666,1842.28,EUR,2031-01-28
PAY0516,Riley Johnson,SAL0459,1252.11,USD,2031-01-29
PAY0115,Riley Johnson,SAL0641,1.40813,EUR,2031-01-30
PAY0623,Quinn Wilson,SAL0694,1.15608,USD,2031-01-31
PAY0237,Alex Thomas,SAL0944,1.95885,USD,2031-02-01
PAY0446,Quinn Thomas,SAL0590,1.45864,USD,2031-02-02
PAY0990,Jordan Davis,SAL0439,87384.0,USD,2031-02-05
PAY0929,Jordan Davis,SAL0801,85104.0,USD,2031-02-07
PAY0306,Jamie Davis,SAL0538,776.39,EUR,2031-02-27
PAY0291,Morgan Johnson,,80708.0,USD,2031-02-28
PAY0127,Alex Jackson,SAL0563,29931.0,USD,2031-03-02
PAY0765,Taylor Johnson,SAL0882,1.61373,EUR,2031-03-04
PAY0193,Morgan Thomas,,494.55,EUR,2031-03-08
PAY0628,Jamie Johnson,SAL0075,1.05241,EUR,2031-03-11
PAY0886,Riley Thomas,SAL0729,1.60399,EUR,2031-03-13
PAY0676,Alex Johnson,SAL0791,32289.0,USD,2031-03-16
PAY0823,Quinn Taylor,SAL0855,606.66,EUR,2031-03-17
PAY0394,Taylor Moore,SAL0390,452.25,EUR,2031-03-19
PAY0795,Quinn Brown,SAL0933,37440.0,USD,2031-03-20
PAY0267,Robin Taylor,SAL0938,1.44378,USD,2031-03-24
PAY0841,Casey Smith,SAL0370,1958.78,EUR,2031-03-25
PAY0870,Casey Wilson,SAL0362,645.89,USD,2031-03-27
PAY0393,Jamie Wilson,SAL0991,1287.02,USD,2031-03-28
PAY0529,Morgan Smith,,822.86,EUR,2031-03-29
PAY0274,Robin Anderson,SAL0716,17862.0,USD,2031-04-02
PAY0068,Riley Taylor,SAL0381,8036.0,EUR,2031-04-03
PAY0409,Jamie Davis,SAL0531,336.81,EUR,2031-04-04
PAY0413,Avery Smith,SAL0484,548.14,EUR,2031-04-05
PAY0377,Taylor Anderson,SAL0369,879.89,USD,2031-04-06
PAY0080,Riley Davis,SAL0089,16880.0,EUR,2031-04-07
PAY0517,Robin Thomas,SAL0380,307.79,USD,2031-04-11
PAY0715,Riley Wilson,SAL0377,1595.08,USD,2031-04-13
PAY0694,Casey Thomas,SAL0451,1769.05,USD,2031-04-15
PAY0437,Alex Taylor,SAL0442,1053.63,USD,2031-04-16
PAY0780,Taylor Davis,SAL0270,138.35,USD,2031-04-20
PAY0534,Jordan Moore,SAL0782,1128.41,EUR,2031-04-24
PAY0646,Jamie Wilson,SAL0123,8811.0,USD,2031-05-01
PAY0701,Riley Johnson,,87306.0,USD,2031-05-02
PAY0214,Riley Anderson,SAL0279,1836.47,EUR,2031-05-03
PAY0305,Casey Davis,SAL0945,92169.0,EUR,2031-05-05
PAY0182,Taylor Smith,SAL0788,1.06945,USD,2031-05-07
PAY0889,Casey Davis,SAL0084,32461.0,EUR,2031-05-09
PAY0268,Robin Thomas,SAL0589,1580.58,USD,2031-05-10
PAY0792,Taylor Jackson,SAL0939,1.06408,USD,2031-05-11
PAY0897,Riley Johnson,,93622.0,EUR,2031-05-14
PAY0249,Robin Thomas,SAL0379,29668.0,USD,2031-05-15
PAY0394,Taylor Moore,SAL0390,1977.09,EUR,2031-05-16
